K,d,repeat,seed,acc,rs_z_a,kla_z_l,kla_a_l,scale,learning_rate,weight_decay,dropout,job_dir,repeat_result_dir
0,32,7,12352,52.289508819580,0.108177768553,0.005152305533,0.047079462651,64,0.01,0.0001,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,32,8,12353,45.937961578369,0.108072283534,0.004247323960,0.047079462651,64,0.01,0.0001,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,32,9,12354,56.425403594971,0.108105750028,0.005171970643,0.047079462651,64,0.01,0.0001,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=32/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,64,0,12345,55.686855316162,0.152000817747,0.006893752983,0.047079462651,64,0.01,0.01,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,64,1,12346,63.072376251221,0.151922568489,0.007262878215,0.047079462651,64,0.01,0.01,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,64,2,12347,63.663219451904,0.152067516839,0.007856567904,0.047079462651,64,0.01,0.01,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,64,3,12348,60.709011077881,0.151966290658,0.007640151498,0.047079462651,64,0.01,0.01,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,64,4,12349,59.084194183350,0.152019230269,0.006686754197,0.047079462651,64,0.01,0.01,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,64,5,12350,51.107830047607,0.151916903670,0.006872000644,0.047079462651,64,0.01,0.01,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,64,6,12351,54.948299407959,0.152058703317,0.006724921915,0.047079462651,64,0.01,0.01,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,64,7,12352,59.970455169678,0.151999389442,0.007441031348,0.047079462651,64,0.01,0.01,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,64,8,12353,59.379611968994,0.151943904010,0.008300842836,0.047079462651,64,0.01,0.01,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,64,9,12354,60.561298370361,0.152034117967,0.006896789860,0.047079462651,64,0.01,0.01,0.5,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=64/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,128,0,12345,65.731170654297,0.212336534539,0.009305287424,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,128,1,12346,65.288040161133,0.212533527914,0.010247004891,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,128,2,12347,68.242248535156,0.212565926622,0.010400161506,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,128,3,12348,63.958637237549,0.212674965608,0.008963950196,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,128,4,12349,67.503692626953,0.212463310528,0.009976494755,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,128,5,12350,69.276222229004,0.212559116184,0.010540831876,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,128,6,12351,65.288040161133,0.212675117061,0.009519345631,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,128,7,12352,67.799118041992,0.212519313463,0.010447588297,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,128,8,12353,65.435745239258,0.212421541763,0.009762185437,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,128,9,12354,70.457901000977,0.212461946575,0.010591165072,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=128/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,256,0,12345,75.923187255859,0.293877805551,0.014534614778,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=256/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=256/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,256,1,12346,76.218612670898,0.294062041777,0.014351151142,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=256/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=256/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,256,2,12347,72.378135681152,0.294053025146,0.013937545785,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=256/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=256/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,256,3,12348,72.378135681152,0.294054124121,0.013811922539,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=256/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=256/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
0,256,4,12349,75.036926269531,0.294102001777,0.013693267358,0.047079462651,64,0.01,0.01,0.75,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=256/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1,/data/hzw/Rethinking_DP_GNN_runtime/paper_experiments/figure10/x_steps=0.yaml/dataset=cora/feature=random_normal/feature_dim=256/scale=64/random_normal_mean=0/random_normal_std=1/mechanism=mbm/x_eps=inf/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=false/sanity_check=true/node_ratio=1/final_repeat10
