source,source_manifest,source_job_dir,backbone,dataset,x_eps,x_index,line_label,pipeline,smoother,feature_dim,candidate_id,x_steps,learning_rate,weight_decay,dropout,tao2,test_acc_mean,test_acc_ci_low,test_acc_ci_high,test_acc_std,test_acc_min,test_acc_max,val_acc_mean,val_acc_ci_low,val_acc_ci_high,n,actual_verify_rank,ci_method,point_id,bootstrap_key,bootstrap_val_key
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=0.01/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,sage,actor,0.01,1,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1082,64,0.01,0,0.25,0.3,26.152630615234376,25.7736833524704,26.563156900405886,0.6850875205304348,25.421051025390625,27.3157901763916,25.789472389221192,25.13670906543732,26.557893185615537,10,1,bootstrap_95pct,f6_52189f4f10ad970e,test|figure1_heter|sage|actor|figure3_pipeline4|0.01,val|figure1_heter|sage|actor|figure3_pipeline4|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=0.1/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,sage,actor,0.1,2,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,948,32,0.01,0.01,0.25,0.5,25.963157081604002,25.326051959991453,26.63170983314514,1.1388789020182368,24.105262756347656,28.052631378173828,25.873683166503906,25.394603967666626,26.468552174568178,10,5,bootstrap_95pct,f6_3d3f5a89c87701bc,test|figure1_heter|sage|actor|figure3_pipeline4|0.1,val|figure1_heter|sage|actor|figure3_pipeline4|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=1/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,sage,actor,1.0,3,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,939,32,0.01,0.001,0.5,0.7,25.699999046325683,25.162893738746643,26.3264461183548,0.968589213235845,24.31578826904297,27.736839294433594,26.22105178833008,25.62105216026306,26.879077701568605,10,3,bootstrap_95pct,f6_3ac29bd535548fd6,test|figure1_heter|sage|actor|figure3_pipeline4|1.0,val|figure1_heter|sage|actor|figure3_pipeline4|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=2/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,sage,actor,2.0,4,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,920,32,0.01,0.0001,0.25,0.9,25.51052532196045,24.85249884605408,25.999999241828917,1.00201452367261,23.15789222717285,26.736841201782227,25.97368278503418,25.405130038261415,26.65276143550873,10,2,bootstrap_95pct,f6_807d53900b933fb7,test|figure1_heter|sage|actor|figure3_pipeline4|2.0,val|figure1_heter|sage|actor|figure3_pipeline4|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=3/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,sage,actor,3.0,5,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,910,32,0.01,0,0.5,0.9,25.6368408203125,25.06302456378937,26.25802571296692,1.0350732177894384,23.789472579956055,27.3157901763916,26.236841011047364,25.652498474121092,26.873683552742005,10,1,bootstrap_95pct,f6_9726d5672977e44d,test|figure1_heter|sage|actor|figure3_pipeline4|3.0,val|figure1_heter|sage|actor|figure3_pipeline4|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=4/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,sage,actor,4.0,6,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,945,32,0.01,0.001,0.75,0.9,26.068420219421387,25.40526255130768,26.82105121612549,1.1592362470937618,24.368419647216797,28.368419647216797,26.34736747741699,25.7315784406662,26.915788464546203,10,2,bootstrap_95pct,f6_1d417875efe27284,test|figure1_heter|sage|actor|figure3_pipeline4|4.0,val|figure1_heter|sage|actor|figure3_pipeline4|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=6/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,sage,actor,6.0,7,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1100,64,0.01,0.0001,0.25,0.9,26.14210453033447,25.72105178833008,26.579078822135923,0.7594892756765165,25.052631378173828,27.3157901763916,26.22631492614746,25.684209628105165,26.8894725894928,10,1,bootstrap_95pct,f6_438edca921f1b083,test|figure1_heter|sage|actor|figure3_pipeline4|6.0,val|figure1_heter|sage|actor|figure3_pipeline4|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=8/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,sage,actor,8.0,8,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1194,64,0.001,0.01,0.5,0.7,26.073683166503905,25.49460453033447,26.678946495056152,0.9952791222205231,24.63157844543457,28.21052360534668,26.515788269042968,25.799867272377014,27.242235918045044,10,2,bootstrap_95pct,f6_7d5dc08e06107c0b,test|figure1_heter|sage|actor|figure3_pipeline4|8.0,val|figure1_heter|sage|actor|figure3_pipeline4|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/actor/sage/figure3_pipeline4.yaml/dataset=actor/feature=raw/mechanism=pm/x_eps=10/m=best/norm=false/smoother=hoa/backbone=sage/use_nfr=true,sage,actor,10.0,9,$\mathsf{UPGNet\text{-}PM}$,figure3_pipeline4,hoa,,1158,64,0.001,0.0001,0.25,0.5,26.30526180267334,25.794603948593142,26.83684063911438,0.9292617651575501,24.999998092651367,27.684207916259766,26.43157844543457,25.84210528373718,27.042236285209654,10,4,bootstrap_95pct,f6_e55993f125299524,test|figure1_heter|sage|actor|figure3_pipeline4|10.0,val|figure1_heter|sage|actor|figure3_pipeline4|10.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.001/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,0.001,0,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,8,0,0.01,0.001,0.5,none,21.25132064819336,20.13173234939575,22.286695694923402,1.8091077163471745,18.26821517944336,23.17845916748047,21.56811065673828,20.311510848999024,22.719113922119142,10,5,bootstrap_95pct,f6_09f8e9b6cc7c3d4f,test|figure1_heter|sage|flickr|figure3_pipeline1|0.001,val|figure1_heter|sage|flickr|figure3_pipeline1|0.001
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.01/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,0.01,1,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,2,0,0.01,0,0.5,none,20.52270393371582,19.55649528026581,21.283131413459778,1.491503821079558,16.948259353637695,21.911298751831055,21.209081649780273,20.02085569858551,22.29144706726074,10,5,bootstrap_95pct,f6_2beb0f45055a09c5,test|figure1_heter|sage|flickr|figure3_pipeline1|0.01,val|figure1_heter|sage|flickr|figure3_pipeline1|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=0.1/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,0.1,2,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,8,0,0.01,0.001,0.5,none,21.061246490478517,20.173970971107483,21.816394419670104,1.458195888389497,17.63463592529297,22.544878005981445,21.742345237731932,20.38978457927704,23.031283783912656,10,5,bootstrap_95pct,f6_8124f6132efb3a81,test|figure1_heter|sage|flickr|figure3_pipeline1|0.1,val|figure1_heter|sage|flickr|figure3_pipeline1|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=1/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,1.0,3,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,70,2,0.0001,0.01,0.25,none,43.44245147705078,41.47294235229492,45.079595203399656,3.046461827103883,38.22597885131836,47.201690673828125,43.727561950683594,42.19627799987793,45.38569374084472,10,5,bootstrap_95pct,f6_9f07646775b286f9,test|figure1_heter|sage|flickr|figure3_pipeline1|1.0,val|figure1_heter|sage|flickr|figure3_pipeline1|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=2/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,2.0,4,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,71,2,0.0001,0.01,0.5,none,49.21330604553223,48.08830527305603,50.18532296180725,1.812392236969367,45.987327575683594,51.636749267578125,50.23759422302246,48.933211889266964,51.45763133049011,10,4,bootstrap_95pct,f6_0bafa75bfd5b1845,test|figure1_heter|sage|flickr|figure3_pipeline1|2.0,val|figure1_heter|sage|flickr|figure3_pipeline1|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=3/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,3.0,5,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,70,2,0.0001,0.01,0.25,none,51.01900863647461,50.2587135219574,51.77943646430969,1.3052205404030846,48.52164840698242,53.1151008605957,51.90074119567871,50.77600480079651,53.088967885971066,10,1,bootstrap_95pct,f6_534527bfec66f082,test|figure1_heter|sage|flickr|figure3_pipeline1|3.0,val|figure1_heter|sage|flickr|figure3_pipeline1|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=4/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,4.0,6,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,68,2,0.0001,0.001,0.5,none,51.60506973266602,50.70749778747559,52.49221457481384,1.546790339890753,49.04962921142578,54.59345626831055,51.77930526733398,51.09279480934143,52.597679138183594,10,5,bootstrap_95pct,f6_de97da03d93410ad,test|figure1_heter|sage|flickr|figure3_pipeline1|4.0,val|figure1_heter|sage|flickr|figure3_pipeline1|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=6/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,6.0,7,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,68,2,0.0001,0.001,0.5,none,50.902852630615236,49.78867533683777,52.048839588165286,2.0260686051408476,48.152061462402344,54.80464553833008,52.006337356567386,50.71238248825073,53.33170777320861,10,5,bootstrap_95pct,f6_d9261684fc7ce996,test|figure1_heter|sage|flickr|figure3_pipeline1|6.0,val|figure1_heter|sage|flickr|figure3_pipeline1|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=8/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,8.0,8,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,71,2,0.0001,0.01,0.5,none,51.43611602783203,50.49617497444153,52.386749286651614,1.709737634689383,47.94086837768555,53.748680114746094,52.740233993530275,51.32972750663757,54.08725092887879,10,4,bootstrap_95pct,f6_62996c6036e40a9d,test|figure1_heter|sage|flickr|figure3_pipeline1|8.0,val|figure1_heter|sage|flickr|figure3_pipeline1|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline1.yaml/dataset=flickr/feature=raw/mechanism=mbm/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,10.0,9,$\mathsf{LPGNN}$,figure3_pipeline1,kprop,,67,2,0.0001,0.001,0.25,none,51.74234619140625,49.94694024085999,53.268877820968626,2.87501767771249,46.040130615234375,55.59662628173828,52.824711608886716,50.912752866744995,54.4561790561676,10,5,bootstrap_95pct,f6_a593e50f41ac9f02,test|figure1_heter|sage|flickr|figure3_pipeline1|10.0,val|figure1_heter|sage|flickr|figure3_pipeline1|10.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=0.001/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,0.001,0,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,11,0,0.01,0.01,0.5,none,20.786695671081542,19.50871256351471,22.059399242401124,2.212222289048518,17.106653213500977,24.18162727355957,22.032736015319824,20.796991720199586,23.484821133613586,10,4,bootstrap_95pct,f6_b0f4850047a78e01,test|figure1_heter|sage|flickr|figure3_pipeline2|0.001,val|figure1_heter|sage|flickr|figure3_pipeline2|0.001
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=0.01/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,0.01,1,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,8,0,0.01,0.001,0.5,none,20.686379051208498,19.514124479293823,21.85335389137268,2.067136227601891,17.370643615722656,23.864837646484375,21.96409797668457,20.606784992218017,23.659187903404238,10,2,bootstrap_95pct,f6_9918a5ff62cb6fe6,test|figure1_heter|sage|flickr|figure3_pipeline2|0.01,val|figure1_heter|sage|flickr|figure3_pipeline2|0.01
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=0.1/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,0.1,2,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,11,0,0.01,0.01,0.5,none,20.43822650909424,19.313490290641784,21.784715662002565,2.0622834753599446,18.26821517944336,25.184795379638672,21.747625160217286,20.53841170787811,23.00963688850403,10,5,bootstrap_95pct,f6_e092fddba5d5ced2,test|figure1_heter|sage|flickr|figure3_pipeline2|0.1,val|figure1_heter|sage|flickr|figure3_pipeline2|0.1
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=1/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,1.0,3,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,70,2,0.0001,0.01,0.25,none,43.80676002502442,42.159321193695064,45.17436829566955,2.4740886556526984,38.753963470458984,47.676876068115234,44.266105270385744,42.285772304534916,45.87658615112304,10,2,bootstrap_95pct,f6_0c5dae5f26ed260f,test|figure1_heter|sage|flickr|figure3_pipeline2|1.0,val|figure1_heter|sage|flickr|figure3_pipeline2|1.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=2/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,2.0,4,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,70,2,0.0001,0.01,0.25,none,48.463571548461914,47.00633850097656,49.88397900581359,2.5095644493014437,45.14255905151367,51.74234390258789,49.255545425415036,48.189019765853885,50.3750026512146,10,4,bootstrap_95pct,f6_edbdde3ac212eb86,test|figure1_heter|sage|flickr|figure3_pipeline2|2.0,val|figure1_heter|sage|flickr|figure3_pipeline2|2.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=3/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,3.0,5,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,70,2,0.0001,0.01,0.25,none,50.274553298950195,48.92806473731994,51.64202806472779,2.369565324805164,46.040130615234375,53.5374870300293,51.520592880249026,50.38503225326538,52.70340842247009,10,5,bootstrap_95pct,f6_47b544fb2c4a5724,test|figure1_heter|sage|flickr|figure3_pipeline2|3.0,val|figure1_heter|sage|flickr|figure3_pipeline2|3.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=4/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,4.0,6,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,68,2,0.0001,0.001,0.5,none,49.64097290039062,48.52164915084838,50.565207672119136,1.7706117328695912,45.40654754638672,51.636749267578125,50.887013626098636,49.87328603744506,51.863783264160155,10,5,bootstrap_95pct,f6_3517cccf2e3027e3,test|figure1_heter|sage|flickr|figure3_pipeline2|4.0,val|figure1_heter|sage|flickr|figure3_pipeline2|4.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=6/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,6.0,7,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,71,2,0.0001,0.01,0.5,none,50.902853393554686,50.068508901596076,51.72650718688965,1.4298821714094705,48.891239166259766,53.48469161987305,51.69482765197754,51.00277481079101,52.45023960113526,10,4,bootstrap_95pct,f6_ff40326e6b9b1994,test|figure1_heter|sage|flickr|figure3_pipeline2|6.0,val|figure1_heter|sage|flickr|figure3_pipeline2|6.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=8/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,8.0,8,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,71,2,0.0001,0.01,0.5,none,50.7180591583252,49.519008989334104,51.95367164611816,2.2140619275825992,47.57128143310547,53.801483154296875,51.483634567260744,50.2269019985199,52.65588988304138,10,5,bootstrap_95pct,f6_c0985e1c87107205,test|figure1_heter|sage|flickr|figure3_pipeline2|8.0,val|figure1_heter|sage|flickr|figure3_pipeline2|8.0
figure1_heter,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/manifest.csv,historical/rebuttal_experiments/figure1_heter/flickr/sage/figure3_pipeline2.yaml/dataset=flickr/feature=raw/mechanism=hds/x_eps=10/m=best/norm=false/smoother=kprop/backbone=sage/use_nfr=false,sage,flickr,10.0,9,$\mathsf{PrivGE}$,figure3_pipeline2,kprop,,71,2,0.0001,0.01,0.5,none,50.538544464111325,49.334611139297486,51.63688089370728,2.026274768745669,46.040130615234375,52.851112365722656,51.43083534240723,50.015708923339844,52.423442478179936,10,1,bootstrap_95pct,f6_09f7e83fc6cf2c07,test|figure1_heter|sage|flickr|figure3_pipeline2|10.0,val|figure1_heter|sage|flickr|figure3_pipeline2|10.0
